new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.892
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,29.872
1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,111.742
2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,59.074
3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40.266
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.202
1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.222
2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,76.83
3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,52.128
4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,23.212
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,86.252
2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,45.674
3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,30.814
4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,30.748
1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,111.684
2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,58.808
3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,40.134
4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,38.922
1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,146.064
2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,76.47
3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,52.14
4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,23.456
1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,86.114
2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,45.772
3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,30.698
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.826
1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,111.596
2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,58.706
3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,40.376
4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,39.142
1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,146.116
2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,76.688
3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,52.074
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,86.228
2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,45.616
3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,31.084
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.758
1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,111.536
2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,58.754
3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,40.088
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,38.886
1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,146.086
2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,76.59
3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,52.128
4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,24.4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,86.582
2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,45.972
3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,31.0
4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.32
1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,126.692
2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,66.91
3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,46.412
4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,46.582
1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,172.548
2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,91.208
3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,63.514
4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.39
1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,86.594
2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,46.092
3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,31.134
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.1
1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,126.804
2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,67.058
3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,46.482
4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,46.55
1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,172.592
2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,90.858
3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,63.334
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.056
1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,86.89
2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,45.83
3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,31.054
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.324
1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,126.988
2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,67.028
3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,46.426
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,46.498
1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,172.592
2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,91.022
3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,63.534
4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,23.666
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,86.362
2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.912
3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,30.86
4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,34.218
1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,126.312
2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,66.642
3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.24
4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.374
1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,172.22
2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,90.854
3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,63.74
4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,23.01
1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,86.332
2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,45.708
3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,31.128
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,33.97
1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,126.148
2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,66.678
3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.608
4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,47.642
1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,172.216
2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,90.75
3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,63.314
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,23.244
1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,86.272
2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,45.726
3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,30.756
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,34.102
1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,126.404
2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,66.554
3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.408
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.53
1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,172.2
2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,90.766
3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,63.748
4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.97
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,78.394
2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,41.85
3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,28.656
4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,28.068
1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,102.82
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,54.416
3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,37.18
4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,36.92
1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,135.302
2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,71.382
3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,48.838
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22.452
1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,79.098
2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,42.4
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.254
4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,28.67
1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,103.448
2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,54.998
3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,38.006
4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,37.614
1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,135.914
2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,72.078
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,49.426
4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,23.162
1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,79.862
2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,43.192
3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.8
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,31.002
1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,104.53
2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.59
3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,38.446
4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,37.948
1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,136.322
2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,72.318
3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,49.866
4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,21.698
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,78.566
2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,41.828
3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,28.674
4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,28.338
1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,102.812
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,54.626
3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,37.578
4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,36.996
1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,135.598
2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,71.512
3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,49.008
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,22.854
1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,79.318
2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,42.708
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,29.288
4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,28.834
1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,103.938
2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,55.212
3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,38.194
4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,37.616
1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,136.276
2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,72.158
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,49.85
4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,23.35
1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,79.768
2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,43.522
3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,29.918
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,30.254
1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,104.204
2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,55.888
3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,38.602
4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,38.178
1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,136.814
2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,72.436
3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,50.466
4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,21.65
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,78.57
2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,41.828
3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,28.562
4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.152
1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,114.69
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,60.804
3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,42.32
4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,42.476
1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,156.172
2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,82.656
3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,57.664
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.476
1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79.066
2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,42.434
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,29.312
4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.92
1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,115.346
2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,61.51
3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,42.758
4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.208
1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,156.664
2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,83.222
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.122
4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,23.204
1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,79.554
2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,42.72
3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,29.688
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,32.95
1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,115.692
2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,61.618
3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.238
4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.672
1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,157.128
2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,83.53
3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.62
4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.678
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,78.416
2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,41.818
3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.01
4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,31.516
1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,114.682
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.89
3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.55
4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.882
1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,156.346
2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,82.598
3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,57.912
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.626
1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,79.18
2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.406
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.544
4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.114
1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,115.52
2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61.57
3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.184
4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.484
1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,157.06
2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,83.402
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,58.384
4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.244
1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,79.97
2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.906
3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.26
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.72
1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,115.71
2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61.912
3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.608
4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,44.024
1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,157.672
2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,83.648
3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,58.846
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.416
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,87.112
2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,45.936
3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.336
4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.648
1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,117.842
2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,62.486
3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,43.39
4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,42.788
1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,158.084
2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,84.176
3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,58.72
4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.366
1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,87.282
2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,46.268
3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.12
4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.878
1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,118.044
2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,62.596
3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,43.614
4.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,42.696
1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,157.968
2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,84.43
3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,58.658
4.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.322
1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,87.056
2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,45.952
3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.402
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,117.948
2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,62.406
3.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,43.42
4.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,42.672
1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,158.204
2.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,84.046
3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,58.858
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.192
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,86.646
2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,45.864
3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,31.404
4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,32.896
1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,117.458
2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,62.368
3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,43.336
4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,42.604
1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,157.32
2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,83.95
3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,58.8
4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.194
1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,86.876
2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,46.172
3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,31.14
4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,31.47
1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,117.49
2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,62.406
